UF,Cidade,tempmax,tempmin,Mês DPP,Município
SP,Jaboticabal,"26,24","14,56",7,
SP,Jaboticabal,"29,81","13,41",8,
SP,Jaboticabal,"34,59","18,44",9,
SP,Jaboticabal,"33,74","20,72",10,
SP,Jaboticabal,"31,76","20,39",11,
SP,Jaboticabal,"30,11","20,04",12,
SP,Jacareí,"29,33","18,24",1,
SP,Jacareí,"29,72","18,78",2,
SP,Jacareí,"31,43","19,98",3,
SP,Jacareí,"29,72","18,54",4,
SP,Jacareí,"24,04","13,3",5,
SP,Jacareí,"21,07","10,57",6,
SP,Jacareí,"17,8","12,52",7,
SP,Jacareí,"25,02","11,2",8,
SP,Jacareí,29,"15,13",9,
SP,Jacareí,"30,26","15,67",10,
SP,Jacareí,"28,3","16,85",11,
SP,Jacareí,"28,74","18,54",12,
SP,Jaci,"31,17","22,26",1,
SP,Jaci,"32,61","22,94",2,
SP,Jaci,"33,69","24,07",3,
SP,Jaci,"30,94","22,94",4,
SP,Jaci,"28,94","17,61",5,
SP,Jaci,"26,94","16,61",6,
SP,Jaci,"27,28","17,61",7,
SP,Jaci,"30,61","17,61",8,
SP,Jaci,"34,61","21,94",9,
SP,Jaci,"34,94","22,28",10,
SP,Jaci,"32,61","21,61",11,
SP,Jaci,"31,28","20,94",12,
SP,Jacupiranga,"30,26","19,39",1,
SP,Jacupiranga,"28,39","19,31",2,
SP,Jacupiranga,31,"21,44",3,
SP,Jacupiranga,"28,52","21,09",4,
SP,Jacupiranga,"23,54","14,5",5,
SP,Jacupiranga,"22,09","10,15",6,
SP,Jacupiranga,"16,74","11,72",7,
SP,Jacupiranga,"22,06","10,83",8,
SP,Jacupiranga,"23,83","14,72",9,
SP,Jacupiranga,"24,61","17,76",10,
SP,Jacupiranga,"24,96","19,15",11,
SP,Jacupiranga,"27,63","20,54",12,
SP,Jaguariúna,"30,91","20,61",1,
SP,Jaguariúna,"29,06","20,78",2,
SP,Jaguariúna,"31,98","21,74",3,
SP,Jaguariúna,"30,37","19,78",4,
SP,Jaguariúna,"26,19","14,76",5,
SP,Jaguariúna,"24,11","12,81",6,
SP,Jaguariúna,"21,57","13,91",7,
SP,Jaguariúna,"26,39","13,74",8,
SP,Jaguariúna,"31,19","17,09",9,
SP,Jaguariúna,"32,22","17,43",10,
SP,Jaguariúna,"30,13","19,56",11,
SP,Jaguariúna,"30,52","20,72",12,
SP,Jales,"31,22",21,1,
SP,Jales,"32,48","20,76",2,
SP,Jales,"33,89","22,81",3,
SP,Jales,"31,43","21,81",4,
SP,Jales,"29,83","15,5",5,
SP,Jales,"28,43","15,17",6,
SP,Jales,"27,89","16,48",7,
SP,Jales,"32,72","18,28",8,
SP,Jales,"36,3","20,93",9,
SP,Jales,"35,59","21,43",10,
SP,Jales,"32,8","20,63",11,
SP,Jales,"31,93","20,8",12,
SP,Jambeiro,"29,17","18,24",1,
SP,Jambeiro,"29,74","19,3",2,
SP,Jambeiro,"31,44","19,46",3,
SP,Jambeiro,"29,78","17,93",4,
SP,Jambeiro,"24,31","9,78",5,
SP,Jambeiro,"21,3","8,65",6,
SP,Jambeiro,"17,8","11,52",7,
SP,Jambeiro,"24,96","8,87",8,
SP,Jambeiro,"29,35","11,98",9,
SP,Jambeiro,"30,44","12,35",10,
SP,Jambeiro,"28,52","13,96",11,
SP,Jambeiro,"28,8","18,07",12,
SP,Jandira,"28,61","19,67",1,
SP,Jandira,28,"20,09",2,
SP,Jandira,"30,5","21,48",3,
SP,Jandira,"28,91","20,46",4,
SP,Jandira,"22,35","15,74",5,
SP,Jandira,"20,15","12,13",6,
SP,Jandira,"17,52","12,37",7,
SP,Jandira,"24,43","12,35",8,
SP,Jandira,"26,72","16,33",9,
SP,Jandira,"27,3","17,04",10,
SP,Jandira,"25,87","17,74",11,
SP,Jandira,"28,28","20,26",12,
SP,Jarinu,"30,04","20,22",1,
SP,Jarinu,"29,13","20,41",2,
SP,Jarinu,"31,31","21,83",3,
SP,Jarinu,"29,46","20,26",4,
SP,Jarinu,"23,94","15,52",5,
SP,Jarinu,"21,65","12,48",6,
SP,Jarinu,"18,69","13,52",7,
SP,Jarinu,"25,06","13,59",8,
SP,Jarinu,"28,48","17,06",9,
SP,Jarinu,"29,61","17,5",10,
SP,Jarinu,"28,04","18,93",11,
SP,Jarinu,"29,17","20,37",12,
SP,Jaú,"31,69","20,69",1,
SP,Jaú,"31,15","21,19",2,
SP,Jaú,"34,17",22,3,
SP,Jaú,"31,48","20,56",4,
SP,Jaú,"27,63","15,83",5,
SP,Jaú,"25,04","13,54",6,
SP,Jaú,"22,06","14,5",7,
SP,Jaú,"27,76","15,39",8,
SP,Jaú,"32,72","18,07",9,
SP,Jaú,"34,24","17,69",10,
SP,Jaú,"32,26","19,13",11,
SP,Jaú,"32,07","20,61",12,
SP,Jeriquara,"28,56","19,22",1,
SP,Jeriquara,"30,52","19,85",2,
SP,Jeriquara,"30,37",21,3,
SP,Jeriquara,"29,28","19,94",4,
SP,Jeriquara,"29,07","14,3",5,
SP,Jeriquara,"27,69","12,26",6,
SP,Jeriquara,"29,33","13,35",7,
SP,Jeriquara,"31,91","15,57",8,
SP,Jeriquara,"34,52","18,33",9,
SP,Jeriquara,"32,74","20,54",10,
SP,Jeriquara,"30,5","19,06",11,
SP,Jeriquara,"30,33","19,19",12,
SP,Joanópolis,"25,87","16,07",1,
SP,Joanópolis,"26,67","16,57",2,
SP,Joanópolis,"28,94","18,31",3,
SP,Joanópolis,"26,91","16,8",4,
SP,Joanópolis,"21,59","10,35",5,
SP,Joanópolis,"18,98","7,83",6,
SP,Joanópolis,"16,63","10,69",7,
SP,Joanópolis,"22,41","8,87",8,
SP,Joanópolis,"26,37","12,59",9,
SP,Joanópolis,"26,69","12,93",10,
SP,Joanópolis,"24,94","14,2",11,
SP,Joanópolis,"25,06","15,85",12,
SP,João Ramalho,"33,59","20,09",1,
SP,João Ramalho,"33,7","20,44",2,
SP,João Ramalho,"34,94","22,3",3,
SP,João Ramalho,"30,94","20,17",4,
SP,João Ramalho,"28,11","13,07",5,
SP,João Ramalho,"26,59","10,06",6,
SP,João Ramalho,"25,02","12,57",7,
SP,João Ramalho,"30,44","11,7",8,
SP,João Ramalho,"30,87","15,87",9,
SP,João Ramalho,"34,7","18,76",10,
SP,João Ramalho,"33,11","19,3",11,
SP,João Ramalho,"32,17","20,44",12,
SP,José Bonifácio,"31,46","22,09",1,
SP,José Bonifácio,"32,48","22,91",2,
SP,José Bonifácio,"33,94","23,43",3,
SP,José Bonifácio,"31,02","22,7",4,
SP,José Bonifácio,"28,98","17,44",5,
SP,José Bonifácio,"26,91","16,46",6,
SP,José Bonifácio,"26,69","17,3",7,
SP,José Bonifácio,"30,43","17,5",8,
SP,José Bonifácio,"34,67","21,56",9,
SP,José Bonifácio,"34,87","21,7",10,
SP,José Bonifácio,"32,61","21,61",11,
SP,José Bonifácio,"31,43","20,94",12,
SP,Júlio Mesquita,"32,8","21,33",1,
SP,Júlio Mesquita,"32,83","22,43",2,
SP,Júlio Mesquita,"34,46","23,26",3,
SP,Júlio Mesquita,"31,5","21,63",4,
SP,Júlio Mesquita,"28,83","16,8",5,
SP,Júlio Mesquita,"26,63","15,26",6,
SP,Júlio Mesquita,"25,09","16,22",7,
SP,Júlio Mesquita,"29,13","16,26",8,
SP,Júlio Mesquita,"34,26","19,24",9,
SP,Júlio Mesquita,"35,39","19,41",10,
SP,Júlio Mesquita,"32,35","19,87",11,
SP,Júlio Mesquita,"30,89","20,57",12,
SP,Jumirim,"31,07","20,19",1,
SP,Jumirim,"28,87","20,3",2,
SP,Jumirim,32,"21,85",3,
SP,Jumirim,"30,31","20,04",4,
SP,Jumirim,"25,8","15,33",5,
SP,Jumirim,"23,8","12,81",6,
SP,Jumirim,"21,26","14,31",7,
SP,Jumirim,"26,26","14,19",8,
SP,Jumirim,"30,87","17,26",9,
SP,Jumirim,"31,72","17,46",10,
SP,Jumirim,"29,94","19,59",11,
SP,Jumirim,"30,67","20,65",12,
SP,Jundiaí,"30,31","20,41",1,
SP,Jundiaí,"29,19","20,65",2,
SP,Jundiaí,"31,37",22,3,
SP,Jundiaí,"29,56","20,3",4,
SP,Jundiaí,"24,35","15,74",5,
SP,Jundiaí,"22,06","12,93",6,
SP,Jundiaí,"19,24","13,81",7,
SP,Jundiaí,"25,37","14,13",8,
SP,Jundiaí,"28,96","17,28",9,
SP,Jundiaí,"30,02","17,56",10,
SP,Jundiaí,"28,39","19,09",11,
SP,Jundiaí,"29,26","20,41",12,
SP,Junqueirópolis,"33,3","22,31",1,
SP,Junqueirópolis,"33,59","22,63",2,
SP,Junqueirópolis,"34,74","23,69",3,
SP,Junqueirópolis,"31,57","22,31",4,
SP,Junqueirópolis,"28,96","16,5",5,
SP,Junqueirópolis,"27,2","14,48",6,
SP,Junqueirópolis,"25,48",14,7,
SP,Junqueirópolis,"31,04",17,8,
SP,Junqueirópolis,"32,31","19,35",9,
SP,Junqueirópolis,"35,91","20,56",10,
SP,Junqueirópolis,"33,69","20,5",11,
SP,Junqueirópolis,"32,17","21,41",12,
SP,Juquiá,"31,59","21,22",1,
SP,Juquiá,"30,26","21,39",2,
SP,Juquiá,"31,35","21,85",3,
SP,Juquiá,"29,69","21,56",4,
SP,Juquiá,"25,09","16,13",5,
SP,Juquiá,"23,43","11,89",6,
SP,Juquiá,"17,39","13,44",7,
SP,Juquiá,"21,96","13,69",8,
SP,Juquiá,"24,3",17,9,
SP,Juquiá,25,"19,33",10,
SP,Juquiá,"26,5","21,39",11,
SP,Juquiá,"29,5","22,52",12,
SP,Juquitiba,"29,04","19,69",1,
SP,Juquitiba,"28,06","20,19",2,
SP,Juquitiba,"30,5","21,52",3,
SP,Juquitiba,"28,61","20,52",4,
SP,Juquitiba,"22,33","15,87",5,
SP,Juquitiba,"20,61","12,39",6,
SP,Juquitiba,"17,52","12,28",7,
SP,Juquitiba,"23,74","12,56",8,
SP,Juquitiba,"26,09","16,44",9,
SP,Juquitiba,"26,61","16,96",10,
SP,Juquitiba,"25,52","17,46",11,
SP,Juquitiba,"28,07","20,13",12,
SP,Lagoinha,"29,61","18,5",1,
SP,Lagoinha,"29,96","19,65",2,
SP,Lagoinha,"31,81","19,61",3,
SP,Lagoinha,"29,85","18,02",4,
SP,Lagoinha,"24,91","11,28",5,
SP,Lagoinha,"21,91","9,61",6,
SP,Lagoinha,"17,81","11,57",7,
SP,Lagoinha,"25,17","8,94",8,
SP,Lagoinha,"30,17","11,69",9,
SP,Lagoinha,"30,67","12,06",10,
SP,Lagoinha,"29,07","14,33",11,
SP,Lagoinha,"29,5","18,48",12,
SP,Laranjal Paulista,"31,11","20,24",1,
SP,Laranjal Paulista,"28,91","20,33",2,
SP,Laranjal Paulista,"32,02","21,85",3,
SP,Laranjal Paulista,"30,31","20,02",4,
SP,Laranjal Paulista,"25,81","15,28",5,
SP,Laranjal Paulista,"23,81","12,76",6,
SP,Laranjal Paulista,"21,28","14,31",7,
SP,Laranjal Paulista,"26,28","14,13",8,
SP,Laranjal Paulista,"30,91","17,26",9,
SP,Laranjal Paulista,"31,76","17,46",10,
SP,Laranjal Paulista,"29,93","19,59",11,
SP,Laranjal Paulista,"30,67","20,65",12,
SP,Lavínia,"33,67","21,46",1,
SP,Lavínia,"33,67","21,46",2,
SP,Lavínia,"35,39","23,13",3,
SP,Lavínia,"32,22","21,63",4,
SP,Lavínia,"29,93","14,93",5,
SP,Lavínia,"27,59","13,83",6,
SP,Lavínia,"26,09","14,46",7,
SP,Lavínia,"31,59","14,76",8,
SP,Lavínia,"34,93","19,13",9,
SP,Lavínia,"36,59","21,46",10,
SP,Lavínia,"34,22","20,76",11,
SP,Lavínia,"32,96","21,3",12,
SP,Lavrinhas,"26,11","17,07",1,
SP,Lavrinhas,"27,54","18,41",2,
SP,Lavrinhas,"29,93","18,89",3,
SP,Lavrinhas,"29,06","16,15",4,
SP,Lavrinhas,"24,96","13,22",5,
SP,Lavrinhas,"21,15","9,81",6,
SP,Lavrinhas,"19,54","8,76",7,
SP,Lavrinhas,"25,3","8,28",8,
SP,Lavrinhas,"29,26","12,26",9,
SP,Lavrinhas,"29,31","12,8",10,
SP,Lavrinhas,"27,8","14,33",11,
SP,Lavrinhas,"28,39","15,48",12,
SP,Leme,"30,59","19,78",1,
SP,Leme,"29,8","20,56",2,
SP,Leme,"31,85","21,39",3,
SP,Leme,"30,37","19,09",4,
SP,Leme,"27,67","13,44",5,
SP,Leme,"25,11","11,59",6,
SP,Leme,"23,41","13,48",7,
SP,Leme,"27,43","12,28",8,
SP,Leme,"33,04","15,72",9,
SP,Leme,"33,15","17,3",10,
SP,Leme,"31,2","18,87",11,
SP,Leme,"30,69","19,06",12,
SP,Lençóis Paulista,"32,04","20,67",1,
SP,Lençóis Paulista,"31,06","20,33",2,
SP,Lençóis Paulista,"34,06","21,85",3,
SP,Lençóis Paulista,"31,35","20,46",4,
SP,Lençóis Paulista,"27,63","15,83",5,
SP,Lençóis Paulista,"25,19","13,61",6,
SP,Lençóis Paulista,"22,31","14,56",7,
SP,Lençóis Paulista,"27,67","15,57",8,
SP,Lençóis Paulista,"32,22","17,91",9,
SP,Lençóis Paulista,"34,07","17,3",10,
SP,Lençóis Paulista,"32,17","19,06",11,
SP,Lençóis Paulista,"31,72","20,67",12,
SP,Limeira,"31,48","20,63",1,
SP,Limeira,"29,91","20,8",2,
SP,Limeira,"32,31","21,78",3,
SP,Limeira,"30,13","19,61",4,
SP,Limeira,"26,52","14,46",5,
SP,Limeira,"24,24","12,19",6,
SP,Limeira,"21,63","13,98",7,
SP,Limeira,"26,61","13,19",8,
SP,Limeira,"31,83","16,61",9,
SP,Limeira,"32,56","17,17",10,
SP,Limeira,"30,35","19,37",11,
SP,Limeira,"30,22","20,35",12,
SP,Lindóia,"30,56","19,56",1,
SP,Lindóia,"28,52","20,04",2,
SP,Lindóia,"31,93","20,57",3,
SP,Lindóia,"29,41","18,3",4,
SP,Lindóia,"26,87","12,3",5,
SP,Lindóia,"24,5","11,09",6,
SP,Lindóia,"22,63","12,61",7,
SP,Lindóia,27,"11,46",8,
SP,Lindóia,"32,33","15,7",9,
SP,Lindóia,"32,76","16,89",10,
SP,Lindóia,"30,52",18,11,
SP,Lindóia,"29,98","18,93",12,
SP,Lins,"32,8","21,33",1,
SP,Lins,"32,83","22,43",2,
SP,Lins,"34,26","23,46",3,
SP,Lins,"31,63","21,93",4,
SP,Lins,"29,22","16,72",5,
SP,Lins,"26,69","15,3",6,
SP,Lins,"25,09","16,26",7,
SP,Lins,"29,22","16,04",8,
SP,Lins,"34,26","19,31",9,
SP,Lins,"35,39","19,7",10,
SP,Lins,"32,44","20,39",11,
SP,Lins,"31,13","20,89",12,
SP,Lorena,"29,93","16,26",1,
SP,Lorena,"30,37","17,43",2,
SP,Lorena,"32,09","18,2",3,
SP,Lorena,"29,89","17,22",4,
SP,Lorena,"25,54","11,57",5,
SP,Lorena,"22,2","9,06",6,
SP,Lorena,"18,35","9,63",7,
SP,Lorena,"25,81","8,22",8,
SP,Lorena,"30,44","11,52",9,
SP,Lorena,"30,78","12,3",10,
SP,Lorena,"29,65","14,07",11,
SP,Lorena,"29,94","15,3",12,
SP,Lourdes,"32,65","22,22",1,
SP,Lourdes,"32,61","23,06",2,
SP,Lourdes,"33,98","23,3",3,
SP,Lourdes,"32,22","21,65",4,
SP,Lourdes,"29,63","15,57",5,
SP,Lourdes,"26,91","15,44",6,
SP,Lourdes,"27,06","16,35",7,
SP,Lourdes,"32,09","16,85",8,
SP,Lourdes,"36,04","21,02",9,
SP,Lourdes,"36,44","21,46",10,
SP,Lourdes,"33,02","21,56",11,
SP,Lourdes,"32,65","21,2",12,
SP,Louveira,"30,78","20,61",1,
SP,Louveira,"29,26","20,91",2,
SP,Louveira,"31,61","22,22",3,
SP,Louveira,"29,89","20,3",4,
SP,Louveira,"25,04","15,94",5,
SP,Louveira,"23,17","13,24",6,
SP,Louveira,"20,59","14,13",7,
SP,Louveira,"25,83","14,8",8,
SP,Louveira,"29,72","17,57",9,
SP,Louveira,"30,98","17,63",10,
SP,Louveira,"29,37","19,43",11,
SP,Louveira,"30,04","20,52",12,
SP,Lucélia,"33,24","21,85",1,
SP,Lucélia,"33,59","22,17",2,
SP,Lucélia,"34,76","23,39",3,
SP,Lucélia,"31,43","21,91",4,
SP,Lucélia,"28,8","15,72",5,
SP,Lucélia,"27,07","13,65",6,
SP,Lucélia,"25,43","13,8",7,
SP,Lucélia,"30,96","15,7",8,
SP,Lucélia,"32,13","18,81",9,
SP,Lucélia,"35,7","20,39",10,
SP,Lucélia,"33,57","20,3",11,
SP,Lucélia,"32,11","21,28",12,
SP,Lucianópolis,"32,67","21,3",1,
SP,Lucianópolis,"31,41","21,46",2,
SP,Lucianópolis,"34,2","22,02",3,
SP,Lucianópolis,"31,52","20,44",4,
SP,Lucianópolis,"28,15","15,85",5,
SP,Lucianópolis,"25,83","14,52",6,
SP,Lucianópolis,"23,37","15,15",7,
SP,Lucianópolis,"28,06","15,61",8,
SP,Lucianópolis,"32,48","18,22",9,
SP,Lucianópolis,"34,67","17,85",10,
SP,Lucianópolis,"32,54","18,87",11,
SP,Lucianópolis,"31,48","20,56",12,
SP,Luís Antônio,"29,72","19,94",1,
SP,Luís Antônio,"31,28","20,44",2,
SP,Luís Antônio,"32,83","21,8",3,
SP,Luís Antônio,"30,91","20,74",4,
SP,Luís Antônio,"28,61","14,76",5,
SP,Luís Antônio,"26,11","13,69",6,
SP,Luís Antônio,"25,09","14,83",7,
SP,Luís Antônio,"28,93","14,44",8,
SP,Luís Antônio,"34,04","18,65",9,
SP,Luís Antônio,"33,65","20,8",10,
SP,Luís Antônio,"31,72","20,67",11,
SP,Luís Antônio,"30,11","20,02",12,
SP,Luiziânia,"32,93","21,43",1,
SP,Luiziânia,"33,48","22,09",2,
SP,Luiziânia,"34,39","22,98",3,
SP,Luiziânia,"31,44","21,7",4,
SP,Luiziânia,"29,22","16,3",5,
SP,Luiziânia,"27,13",15,6,
SP,Luiziânia,"25,37","15,54",7,
SP,Luiziânia,"30,37","15,17",8,
SP,Luiziânia,"34,61","18,83",9,
SP,Luiziânia,"36,28","20,69",10,
SP,Luiziânia,"33,93","20,76",11,
SP,Luiziânia,"32,33","21,3",12,
SP,Lupércio,"32,87","21,37",1,
SP,Lupércio,"31,44","21,46",2,
SP,Lupércio,"34,13","22,02",3,
SP,Lupércio,"31,46","20,85",4,
SP,Lupércio,"27,76","16,19",5,
SP,Lupércio,"25,69","14,5",6,
SP,Lupércio,"23,48","15,24",7,
SP,Lupércio,"28,44","15,2",8,
SP,Lupércio,"31,59","17,59",9,
SP,Lupércio,"34,52","17,91",10,
SP,Lupércio,"32,54","19,06",11,
SP,Lupércio,"31,39","20,63",12,
SP,Lutécia,"33,96","19,13",1,
SP,Lutécia,"32,8","19,43",2,
SP,Lutécia,"34,98","21,19",3,
SP,Lutécia,"30,56","18,85",4,
SP,Lutécia,"27,59","11,59",5,
SP,Lutécia,"26,26","8,33",6,
SP,Lutécia,"24,96","12,09",7,
SP,Lutécia,"30,33","9,56",8,
SP,Lutécia,"31,5","14,59",9,
SP,Lutécia,"34,76","18,3",10,
SP,Lutécia,"32,93","18,8",11,
SP,Lutécia,"31,8","19,76",12,
SP,Macatuba,"32,06","20,83",1,
SP,Macatuba,"31,15","20,87",2,
SP,Macatuba,"34,19","21,94",3,
SP,Macatuba,"31,46","20,54",4,
SP,Macatuba,"27,57","15,85",5,
SP,Macatuba,"25,02","13,5",6,
SP,Macatuba,"22,06","14,44",7,
SP,Macatuba,"27,78","15,37",8,
SP,Macatuba,"32,56","17,94",9,
SP,Macatuba,"34,15","17,56",10,
SP,Macatuba,"32,22","19,13",11,
SP,Macatuba,"32,04","20,67",12,
SP,Macaubal,"31,72","22,2",1,
SP,Macaubal,"32,61","22,94",2,
SP,Macaubal,"33,93","23,43",3,
SP,Macaubal,"30,94","22,65",4,
SP,Macaubal,"28,94","17,61",5,
SP,Macaubal,"26,8","16,61",6,
SP,Macaubal,"27,28","17,61",7,
SP,Macaubal,"31,06","17,61",8,
SP,Macaubal,"35,06","21,94",9,
SP,Macaubal,"36,06","22,28",10,
SP,Macaubal,"32,61","21,61",11,
SP,Macaubal,"31,57","20,94",12,
SP,Macedônia,"31,22",21,1,
SP,Macedônia,"32,35","20,76",2,
SP,Macedônia,"33,85","22,8",3,
SP,Macedônia,"31,39","21,8",4,
SP,Macedônia,"29,83","15,5",5,
SP,Macedônia,"28,43","15,17",6,
SP,Macedônia,"27,89","16,46",7,
SP,Macedônia,"32,63","18,09",8,
SP,Macedônia,"36,3","20,93",9,
SP,Macedônia,"35,59","21,43",10,
SP,Macedônia,"32,8","20,63",11,
SP,Macedônia,"31,93","20,8",12,
SP,Magda,"31,11","21,06",1,
SP,Magda,"32,19","20,76",2,
SP,Magda,"33,8","22,57",3,
SP,Magda,"31,43","21,67",4,
SP,Magda,"29,83","15,5",5,
SP,Magda,"28,3","15,17",6,
SP,Magda,"28,04","16,02",7,
SP,Magda,"32,61","17,41",8,
SP,Magda,"36,35","20,93",9,
SP,Magda,"35,59","21,43",10,
SP,Magda,"32,76","20,63",11,
SP,Magda,"31,93","20,8",12,
SP,Mairinque,"29,22","20,02",1,
SP,Mairinque,"28,31","20,41",2,
SP,Mairinque,"30,78","21,76",3,
SP,Mairinque,"29,19","20,46",4,
SP,Mairinque,"23,19",16,5,
SP,Mairinque,"21,04","12,8",6,
SP,Mairinque,"18,52","13,19",7,
SP,Mairinque,"24,85","13,24",8,
SP,Mairinque,"27,63","16,83",9,
SP,Mairinque,"28,26","17,44",10,
SP,Mairinque,"26,65","18,57",11,
SP,Mairinque,"28,5","20,31",12,
SP,Mairiporã,"29,11","19,65",1,
SP,Mairiporã,"28,83","19,61",2,
SP,Mairiporã,"31,09","21,17",3,
SP,Mairiporã,"29,2","19,94",4,
SP,Mairiporã,"22,74","15,13",5,
SP,Mairiporã,"20,72","11,46",6,
SP,Mairiporã,"17,57","12,56",7,
SP,Mairiporã,"24,26","12,04",8,
SP,Mairiporã,"27,11","16,17",9,
SP,Mairiporã,"28,3","17,28",10,
SP,Mairiporã,"26,93","18,44",11,
SP,Mairiporã,"28,91","20,31",12,
SP,Manduri,"31,35","19,7",1,
SP,Manduri,"30,56","20,41",2,
SP,Manduri,"32,61","21,76",3,
SP,Manduri,"29,78","20,56",4,
SP,Manduri,"26,04","16,07",5,
SP,Manduri,"23,89","13,87",6,
SP,Manduri,"21,04","13,28",7,
SP,Manduri,"26,61","13,65",8,
SP,Manduri,"29,04","15,87",9,
SP,Manduri,"32,06","16,33",10,
SP,Manduri,"31,65","18,11",11,
SP,Manduri,"31,67","20,52",12,
SP,Marabá Paulista,"33,78","22,72",1,
SP,Marabá Paulista,"33,81","23,09",2,
SP,Marabá Paulista,"34,74","23,81",3,
SP,Marabá Paulista,"31,48","22,59",4,
SP,Marabá Paulista,"28,56","16,85",5,
SP,Marabá Paulista,"27,04","14,02",6,
SP,Marabá Paulista,"24,98","13,54",7,
SP,Marabá Paulista,"30,8","17,3",8,
SP,Marabá Paulista,"32,13","18,87",9,
SP,Marabá Paulista,"35,39","19,67",10,
SP,Marabá Paulista,"33,56","20,39",11,
SP,Marabá Paulista,"32,26","21,5",12,
SP,Maracaí,"33,96","19,13",1,
SP,Maracaí,"32,8","19,43",2,
SP,Maracaí,"35,19","21,26",3,
SP,Maracaí,"31,06","18,93",4,
SP,Maracaí,"27,93","11,59",5,
SP,Maracaí,"26,3","8,33",6,
SP,Maracaí,"24,96","12,09",7,
SP,Maracaí,"30,33","9,56",8,
SP,Maracaí,"30,63","14,59",9,
SP,Maracaí,"34,76","18,3",10,
SP,Maracaí,"32,96","18,8",11,
SP,Maracaí,"32,3","19,76",12,
SP,Marapoama,"31,02","21,2",1,
SP,Marapoama,"31,81","21,28",2,
SP,Marapoama,"33,46","22,41",3,
SP,Marapoama,"31,24","21,2",4,
SP,Marapoama,"29,52","14,8",5,
SP,Marapoama,"27,28","13,72",6,
SP,Marapoama,27,"15,94",7,
SP,Marapoama,"30,91","14,28",8,
SP,Marapoama,"34,63","18,33",9,
SP,Marapoama,"34,33","20,48",10,
SP,Marapoama,"32,76","20,69",11,
SP,Marapoama,"30,67","20,41",12,
SP,Mariápolis,"33,24","22,09",1,
SP,Mariápolis,"33,56","22,5",2,
SP,Mariápolis,"34,72","23,59",3,
SP,Mariápolis,"31,3","22,11",4,
SP,Mariápolis,"28,54","16,15",5,
SP,Mariápolis,"26,98","13,72",6,
SP,Mariápolis,"25,28","13,63",7,
SP,Mariápolis,"30,78","16,24",8,
SP,Mariápolis,"31,85","18,78",9,
SP,Mariápolis,"35,54","20,07",10,
SP,Mariápolis,"33,5","20,24",11,
SP,Mariápolis,"32,07","21,31",12,
SP,Marília,"32,8","21,33",1,
SP,Marília,"32,83","22,43",2,
SP,Marília,"34,52","23,09",3,
SP,Marília,"31,56","21,59",4,
SP,Marília,"28,83","16,93",5,
SP,Marília,"26,63","15,31",6,
SP,Marília,"25,24","16,02",7,
SP,Marília,"29,28","15,98",8,
SP,Marília,"34,26","18,39",9,
SP,Marília,"35,39","19,07",10,
SP,Marília,"32,15","19,54",11,
SP,Marília,"30,52","20,41",12,
SP,Marinópolis,"31,22",21,1,
SP,Marinópolis,"32,59","20,76",2,
SP,Marinópolis,"34,02","22,85",3,
SP,Marinópolis,"31,56","21,85",4,
SP,Marinópolis,"29,83","15,5",5,
SP,Marinópolis,"28,43","15,17",6,
SP,Marinópolis,"27,89","16,35",7,
SP,Marinópolis,"32,8","18,04",8,
SP,Marinópolis,"36,3","20,93",9,
SP,Marinópolis,"35,59","21,43",10,
SP,Marinópolis,"32,8","20,63",11,
SP,Marinópolis,"31,93","20,8",12,
SP,Martinópolis,"33,5","22,02",1,
SP,Martinópolis,"33,76","22,46",2,
SP,Martinópolis,"34,8","23,59",3,
SP,Martinópolis,"31,17","22,02",4,
SP,Martinópolis,"28,31","16,02",5,
SP,Martinópolis,"26,89","13,26",6,
SP,Martinópolis,"25,15","13,33",7,
SP,Martinópolis,"30,67",16,8,
SP,Martinópolis,"31,87","18,24",9,
SP,Martinópolis,"35,33","19,5",10,
SP,Martinópolis,"33,44","20,07",11,
SP,Martinópolis,"32,11","21,28",12,
SP,Matão,"29,69","20,02",1,
SP,Matão,"31,59","20,63",2,
SP,Matão,"33,07","22,02",3,
SP,Matão,"30,81","20,65",4,
SP,Matão,"28,39","14,41",5,
SP,Matão,"26,24","13,11",6,
SP,Matão,"25,48","14,7",7,
SP,Matão,"29,07","13,93",8,
SP,Matão,"33,94","18,28",9,
SP,Matão,"33,54","20,44",10,
SP,Matão,"31,59","20,3",11,
SP,Matão,"30,02","19,91",12,
SP,Mauá,"28,76","19,83",1,
SP,Mauá,"28,28","20,13",2,
SP,Mauá,"30,74","21,63",3,
SP,Mauá,"28,96","20,46",4,
SP,Mauá,"22,46","15,63",5,
SP,Mauá,"20,35","12,02",6,
SP,Mauá,"17,76","12,33",7,
SP,Mauá,"24,67","12,63",8,
SP,Mauá,"26,85","16,5",9,
SP,Mauá,"27,61","17,13",10,
SP,Mauá,"26,17","17,93",11,
SP,Mauá,"28,35","20,2",12,
SP,Mendonça,"31,31","21,76",1,
SP,Mendonça,"32,24","22,44",2,
SP,Mendonça,"33,83","23,28",3,
SP,Mendonça,"31,02","22,22",4,
SP,Mendonça,"29,13","16,72",5,
SP,Mendonça,"26,96","15,59",6,
SP,Mendonça,"26,35","16,81",7,
SP,Mendonça,"30,22","16,39",8,
SP,Mendonça,"34,5","20,41",9,
SP,Mendonça,"34,65","21,11",10,
SP,Mendonça,"32,65","21,31",11,
SP,Mendonça,"31,02","20,8",12,
